,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,ro_Income,ro_Kidhome,ro_Teenhome,ro_Recency,ro_MntWines,ro_MntFruits,ro_MntMeatProducts,ro_MntFishProducts,ro_MntSweetProducts,ro_MntGoldProds,ro_NumDealsPurchases,ro_NumWebPurchases,ro_NumCatalogPurchases,ro_NumStorePurchases,ro_NumWebVisitsMonth,ro_AcceptedCmp3,ro_AcceptedCmp4,ro_AcceptedCmp5,ro_AcceptedCmp1,ro_AcceptedCmp2,ro_Complain,ro_Z_CostContact,ro_Z_Revenue,ro_Response,ro_Age,ro_Customer_Days,ro_marital_Divorced,ro_marital_Married,ro_marital_Single,ro_marital_Together,ro_marital_Widow,ro_education_2n Cycle,ro_education_Basic,ro_education_Graduation,ro_education_Master,ro_education_PhD,ro_MntTotal,ro_MntRegularProds,ro_AcceptedCmpOverall
384,75276.0,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,3,11,0,55,2799,0,0,0,1,0,0,0,1,0,0,1019,998,0,0.7250717847967357,0.0,0.0,-0.94,0.8944099378881988,3.129032258064516,0.2638888888888889,2.6595744680851063,1.0303030303030303,-0.0851063829787234,-0.5,1.25,0.5,0.8,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.8137535816618912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7444933920704846,0.8432304038004751,0.0
385,42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,3,11,0,46,2477,0,0,1,0,0,0,0,1,0,0,144,125,0,-0.2694272328849932,1.0,1.0,0.68,-0.22981366459627328,-0.0967741935483871,-0.032407407407407406,-0.19148936170212766,0.0,-0.1276595744680851,1.5,-0.5,-0.25,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,-0.10888252148997135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21916299559471367,-0.19358669833729217,0.0
386,30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,3,11,0,60,2634,0,0,0,1,0,0,0,1,0,0,233,123,0,-0.628079189965241,0.0,0.0,-0.4,-0.23395445134575568,0.9032258064516129,0.027777777777777776,0.5531914893617021,0.36363636363636365,1.8085106382978724,-0.5,0.25,-0.25,-0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.34097421203438394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1211453744493392,-0.19596199524940616,0.0
387,55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,3,11,1,65,2409,0,0,1,0,0,0,0,0,0,1,442,438,1,0.12797340184373585,1.0,2.0,-0.76,0.4927536231884058,-0.25806451612903225,-0.19444444444444445,-0.2553191489361702,-0.24242424242424243,-0.44680851063829785,3.5,0.5,0.25,0.2,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,-0.3037249283667622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.10903083700440529,0.17814726840855108,1.0
388,48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,55,2179,0,1,0,0,0,0,0,1,0,0,39,37,0,-0.09916880761674475,1.0,1.0,0.12,-0.32091097308488614,-0.25806451612903225,-0.2638888888888889,-0.19148936170212766,-0.18181818181818182,-0.48936170212765956,-0.5,-0.75,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,-0.9627507163323782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33480176211453744,-0.2980997624703088,0.0
389,27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,3,11,1,48,2827,0,0,1,0,0,0,0,0,0,1,67,64,0,-0.7276409248904337,1.0,0.0,-0.6,-0.32919254658385094,-0.16129032258064516,-0.19444444444444445,-0.0425531914893617,0.030303030303030304,-0.46808510638297873,0.5,-0.5,-0.5,-0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1111111111111111,0.8939828080229226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.3039647577092511,-0.2660332541567696,0.0
390,65808.0,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,3,11,0,49,2189,1,0,0,0,0,0,0,0,0,1,262,252,0,0.4388998035363458,1.0,1.0,-0.96,-0.047619047619047616,-0.03225806451612903,0.05555555555555555,0.02127659574468085,-0.030303030303030304,-0.3191489361702128,0.5,0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05555555555555555,-0.9340974212034384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.08920704845814978,-0.04275534441805225,0.0
391,30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,46,2547,0,0,0,1,0,0,0,0,0,1,44,42,0,-0.6327943176666163,1.0,0.0,-0.6,-0.33954451345755693,-0.25806451612903225,-0.2037037037037037,-0.19148936170212766,-0.15151515151515152,-0.48936170212765956,-0.5,-0.25,-0.5,-0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,0.09169054441260745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.32929515418502203,-0.2921615201900237,0.0
392,50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,3,11,0,57,2779,0,1,0,0,0,0,0,1,0,0,486,482,0,-0.025691400936980503,0.0,2.0,-0.42,0.39751552795031053,0.03225806451612903,0.1111111111111111,-0.1276595744680851,0.030303030303030304,-0.44680851063829785,0.5,0.75,-0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.7564469914040115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15748898678414097,0.23040380047505937,0.0
393,23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,3,11,1,38,2748,0,0,1,0,0,1,0,0,0,0,47,15,0,-0.8363608886202206,1.0,0.0,0.54,-0.36024844720496896,0.45161290322580644,-0.2638888888888889,-0.19148936170212766,-0.030303030303030304,0.14893617021276595,0.0,-0.25,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,0.667621776504298,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.32599118942731276,-0.32422802850356297,0.0
394,53858.0,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,3,11,0,44,2756,0,1,0,0,0,0,0,1,0,0,889,863,0,0.0777089315399728,0.0,1.0,0.02,0.474120082815735,1.4516129032258065,0.7083333333333334,0.9787234042553191,4.303030303030303,0.02127659574468085,1.0,0.0,0.25,0.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.6905444126074498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6013215859030837,0.6828978622327792,0.0
395,66465.0,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,3,11,0,65,2615,0,1,0,0,0,0,0,0,0,1,1471,1457,1,0.45875774520175305,0.0,1.0,-0.96,2.1159420289855073,-0.25806451612903225,0.6296296296296297,0.5531914893617021,0.6363636363636364,-0.23404255319148937,0.5,1.75,1.75,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.28653295128939826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.2422907488986785,1.3883610451306414,1.0
396,46923.0,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,3,11,0,33,2835,0,0,1,0,0,0,0,1,0,0,363,357,0,-0.1319026749282152,1.0,0.0,0.82,-0.19254658385093168,1.1612903225806452,-0.06481481481481481,1.9148936170212767,2.121212121212121,-0.40425531914893614,0.5,0.25,-0.25,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9444444444444444,0.9169054441260746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022026431718061675,0.08194774346793349,0.0
397,75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,3,11,0,58,2681,0,0,0,1,0,0,0,1,0,0,948,823,0,0.7189058485718604,0.0,1.0,0.68,0.8385093167701864,0.8387096774193549,1.1157407407407407,-0.2553191489361702,0.42424242424242425,2.127659574468085,0.0,0.25,0.5,0.6,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.47564469914040114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662995594713657,0.6353919239904988,0.0
398,75865.0,0,0,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0,77,2249,0,1,0,0,0,0,0,0,0,1,1230,1218,0,0.7428744143871845,0.0,0.0,0.48,0.6314699792960663,-0.25806451612903225,2.4212962962962963,3.0638297872340425,-0.24242424242424243,-0.2765957446808511,-0.5,-0.25,0.75,1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.7621776504297995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.9768722466960352,1.1045130641330165,0.0
399,19789.0,1,0,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,3,11,0,45,2380,0,0,0,1,0,1,0,0,0,0,50,22,1,-0.9520326431917787,1.0,0.0,-0.5,-0.36438923395445133,-0.0967741935483871,-0.27314814814814814,0.3404255319148936,-0.06060606060606061,0.06382978723404255,0.5,-0.5,-0.25,-0.4,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777777777777778,-0.3868194842406877,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.32268722466960353,-0.3159144893111639,1.0
400,80134.0,0,0,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,3,11,0,26,2294,0,0,0,1,0,0,0,1,0,0,1352,1326,4,0.8719056974459725,0.0,0.0,-0.76,1.6314699792960663,0.5806451612903226,0.9907407407407407,0.851063829787234,0.5454545454545454,0.02127659574468085,-0.5,-0.5,1.25,1.2,-0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-0.6332378223495702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1112334801762114,1.2327790973871735,4.0
401,91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,3,11,1,39,2651,0,0,1,0,0,0,0,1,0,0,1360,1246,2,1.2022971134955418,0.0,0.0,-0.32,1.3333333333333333,3.4193548387096775,0.18518518518518517,3.5531914893617023,3.909090909090909,1.8936170212765957,-0.5,0.75,1.75,0.8,-0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.6111111111111112,0.38968481375358166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1200440528634361,1.1377672209026128,2.0
402,49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,3,11,0,49,2640,0,1,0,0,0,0,0,0,1,0,723,695,0,-0.053861266434940304,1.0,1.0,-0.9,0.8819875776397516,-0.25806451612903225,0.14814814814814814,0.14893617021276595,-0.24242424242424243,0.06382978723404255,3.5,1.5,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05555555555555555,0.35816618911174786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.4185022026431718,0.4833729216152019,0.0
403,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,2213,0,1,0,0,0,0,0,0,0,1,45,42,0,-0.4197068157775427,1.0,0.0,-0.7,-0.32919254658385094,-0.16129032258064516,-0.22685185185185186,-0.19148936170212766,-0.21212121212121213,-0.46808510638297873,0.0,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.8653295128939829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.32819383259911894,-0.2921615201900237,0.0
404,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,37,2197,0,1,0,0,0,0,0,1,0,0,36,27,0,-0.6405017379477105,1.0,0.0,-0.38,-0.3581780538302277,-0.16129032258064516,-0.2638888888888889,0.0,-0.09090909090909091,-0.3404255319148936,-0.5,-0.5,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7222222222222222,-0.9111747851002865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3381057268722467,-0.30997624703087884,0.0
405,18492.0,1,0,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,38,2183,0,0,0,1,0,0,0,0,1,0,9,8,0,-0.9912346985038537,1.0,0.0,0.52,-0.36438923395445133,-0.1935483870967742,-0.3055555555555556,-0.2127659574468085,-0.21212121212121213,-0.5106382978723404,-0.5,-0.75,-0.5,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.9512893982808023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.36784140969163,-0.332541567695962,0.0
406,82584.0,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,3,11,1,46,2549,0,1,0,0,0,0,0,0,1,0,1367,1299,2,0.9459573824996221,0.0,0.0,-0.46,1.8592132505175984,1.935483870967742,0.16203703703703703,0.3617021276595745,2.515151515151515,0.9148936170212766,-0.5,-0.25,0.5,0.6,-1.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2222222222222222,0.09742120343839542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.1277533039647578,1.200712589073634,2.0
407,93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,3,11,0,79,2601,0,1,0,0,0,0,0,0,0,1,2098,2077,1,1.2615989118936073,0.0,0.0,0.56,2.2919254658385095,1.096774193548387,3.0,0.9148936170212766,-0.24242424242424243,-0.0851063829787234,-1.0,0.75,2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6111111111111112,0.24641833810888253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.9328193832599119,2.124703087885986,1.0
408,48686.0,1,2,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,67,2366,0,1,0,0,0,0,0,1,0,0,19,18,0,-0.07861568686716035,1.0,2.0,-0.82,-0.34782608695652173,-0.25806451612903225,-0.2824074074074074,-0.2127659574468085,-0.24242424242424243,-0.5106382978723404,-0.5,-0.75,-0.5,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,-0.4269340974212034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3568281938325991,-0.32066508313539194,0.0
409,92910.0,0,0,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,3,11,0,34,2225,0,1,0,0,0,0,0,1,0,0,1762,1729,3,1.258062566117576,0.0,0.0,-0.14,0.772256728778468,4.161290322580645,3.3518518518518516,3.5531914893617023,2.878787878787879,0.1702127659574468,-0.5,0.5,1.25,1.6,-1.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8888888888888888,-0.830945558739255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5627753303964758,1.7114014251781473,3.0
410,75433.0,1,0,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,3,11,0,31,2244,0,1,0,0,0,0,0,1,0,0,1131,1074,2,0.7298171376756838,1.0,0.0,-0.42,1.2877846790890268,-0.25806451612903225,1.0601851851851851,-0.2553191489361702,0.7878787878787878,0.6808510638297872,0.0,-0.5,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0555555555555556,-0.7765042979942693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8678414096916299,0.9334916864608076,2.0
411,10404.0,1,0,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,3,11,0,31,2215,0,0,0,1,0,1,0,0,0,0,31,19,0,-1.2356959347136165,1.0,0.0,0.06,-0.36438923395445133,-0.1935483870967742,-0.2638888888888889,-0.0425531914893617,-0.06060606060606061,-0.2765957446808511,0.0,-0.75,-0.5,-0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0555555555555556,-0.8595988538681948,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.3436123348017621,-0.3194774346793349,0.0
412,61314.0,0,1,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,3,11,0,52,2589,0,1,0,0,0,0,0,1,0,0,836,664,0,0.3030678555236512,0.0,1.0,-0.96,0.4140786749482402,-0.25806451612903225,0.5601851851851852,1.8085106382978724,4.96969696969697,3.127659574468085,0.0,0.25,0.75,1.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.21203438395415472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429515418502202,0.44655581947743467,0.0
413,84865.0,0,0,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1,59,2575,0,0,1,0,0,0,0,0,0,1,1672,1656,4,1.0149010125434488,0.0,0.0,-0.96,2.2153209109730847,0.25806451612903225,1.3009259259259258,0.6595744680851063,0.24242424242424243,-0.19148936170212766,-0.5,-0.5,0.5,0.8,-0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.17191977077363896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.4636563876651982,1.6247030878859858,4.0
414,42387.0,1,0,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,3,11,0,31,2767,0,1,0,0,0,0,0,1,0,0,493,302,0,-0.26900408039897233,1.0,0.0,-0.14,0.11801242236024845,-0.25806451612903225,0.7731481481481481,0.14893617021276595,-0.12121212121212122,3.5319148936170213,1.5,1.0,-0.25,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0555555555555556,0.7220630372492837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16519823788546256,0.0166270783847981,0.0
415,67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,3,11,0,53,2681,0,0,0,1,0,1,0,0,0,0,987,892,0,0.48426779507329604,1.0,1.0,0.54,0.6977225672877847,1.2580645161290323,0.5231481481481481,2.9148936170212765,2.6363636363636362,1.4893617021276595,6.5,1.25,1.0,0.8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.47564469914040114,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.7092511013215859,0.7173396674584323,0.0
416,75236.0,0,1,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,3,11,0,56,2375,0,1,0,0,0,0,0,1,0,0,954,840,0,0.7238627776938189,0.0,1.0,-0.44,0.5383022774327122,1.8709677419354838,1.537037037037037,0.0,0.9090909090909091,1.8936170212765957,-0.5,1.0,0.25,1.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.40114613180515757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729074889867841,0.6555819477434679,0.0
417,30015.0,1,0,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,3,11,0,50,2306,0,0,1,0,0,0,0,1,0,0,52,47,0,-0.6429499773311168,1.0,0.0,-0.42,-0.3167701863354037,-0.25806451612903225,-0.21296296296296297,-0.2127659574468085,-0.15151515151515152,-0.425531914893617,0.0,-0.75,-0.5,-0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5988538681948424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32048458149779735,-0.2862232779097387,0.0
418,50943.0,0,1,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,64,2532,0,0,0,1,0,0,0,0,1,0,40,34,0,-0.010397461085083874,0.0,1.0,0.0,-0.30434782608695654,-0.25806451612903225,-0.2824074074074074,-0.2127659574468085,-0.24242424242424243,-0.40425531914893614,-0.5,-0.75,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.04871060171919771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.33370044052863435,-0.3016627078384798,0.0
419,67272.0,0,1,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,3,11,0,54,2349,1,0,0,0,0,0,0,1,0,0,719,705,0,0.48314946350309806,0.0,1.0,-0.74,0.37060041407867494,0.8709677419354839,0.9398148148148148,0.3404255319148936,0.6060606060606061,-0.23404255319148937,0.5,0.5,0.0,1.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,-0.47564469914040114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41409691629955947,0.49524940617577196,0.0
420,51529.0,0,1,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,3,11,0,71,2454,0,0,0,0,1,0,0,0,1,0,445,423,0,0.007314492972646214,0.0,1.0,-0.7,0.45962732919254656,-0.12903225806451613,-0.1527777777777778,-0.1276595744680851,-0.24242424242424243,-0.06382978723404255,0.0,1.25,-0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,-0.17478510028653296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.11233480176211454,0.16033254156769597,0.0
421,32011.0,1,0,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,3,11,0,49,2470,0,1,0,0,0,0,0,0,0,1,117,112,0,-0.582620522895572,1.0,0.0,0.8,-0.16356107660455488,-0.25806451612903225,-0.24537037037037038,-0.2127659574468085,-0.21212121212121213,-0.425531914893617,0.5,-0.5,-0.25,-0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05555555555555555,-0.12893982808022922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.2488986784140969,-0.20902612826603326,0.0
422,7500.0,1,0,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,3,11,0,34,2666,0,1,0,0,0,1,0,0,0,0,27,18,0,-1.323469850385371,1.0,0.0,0.94,-0.36645962732919257,0.0967741935483871,-0.2916666666666667,-0.1702127659574468,-0.06060606060606061,-0.3404255319148936,0.0,-0.5,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8888888888888888,0.4326647564469914,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.34801762114537443,-0.32066508313539194,0.0
423,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,31,2519,0,1,0,0,0,0,0,1,0,0,30,26,0,-0.6829681124376605,1.0,0.0,0.14,-0.3581780538302277,-0.12903225806451613,-0.25462962962962965,-0.0851063829787234,-0.24242424242424243,-0.44680851063829785,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0555555555555556,0.011461318051575931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3447136563876652,-0.31116389548693585,0.0
424,56223.0,0,1,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,3,11,0,72,2350,0,1,0,0,0,0,0,0,0,1,152,148,0,0.14919147649992442,0.0,1.0,0.46,-0.20910973084886128,0.6451612903225806,-0.1712962962962963,0.0851063829787234,-0.24242424242424243,-0.44680851063829785,0.0,-0.5,-0.25,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,-0.47277936962750716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.21035242290748898,-0.166270783847981,0.0
425,18100.0,0,0,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,74,2486,0,1,0,0,0,0,0,1,0,0,13,12,0,-1.0030829681124376,0.0,0.0,-0.7,-0.36231884057971014,-0.22580645161290322,-0.3055555555555556,-0.1702127659574468,-0.15151515151515152,-0.5106382978723404,-0.5,-1.0,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-0.0830945558739255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3634361233480176,-0.32779097387173395,0.0
426,30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,31,2705,0,0,1,0,0,0,0,1,0,0,36,35,0,-0.6349705304518664,1.0,0.0,-0.72,-0.34782608695652173,-0.12903225806451613,-0.25,-0.1702127659574468,-0.12121212121212122,-0.5106382978723404,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0555555555555556,0.5444126074498568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3381057268722467,-0.3004750593824228,0.0
